Contact Id,Tag Added,Should have Added,Status
THKiEEP5Yy7EdgOqQrbh,yes,question not found - skip add tag,effected
nim85NoPUQG5wfSNDrkF,yes,question not found - skip add tag,effected
Yz2wIsFNbhpPZHFDckb2,no,no,not-effected
i6UO8rXTtBFFZUqEmWhX,no,no,not-effected
KQnTAIN8K2izeCxW9SR4,no,no,not-effected
jXpYZU0TjHVhTGr90rp0,no,no,not-effected
x3WFJ42xftpfa5GhuxQp,no,no,not-effected
LM7Qfs031Bt17S0xP3gg,yes,question not found - skip add tag,effected
wJK8lQX8K0Mze4ewdVqv,yes,question not found - skip add tag,effected
SoJgpfL2cmUOMT6wtxM1,no,no,not-effected
sxs3zD9EtjCRuftC4Yii,no,no,not-effected
eChjaKirgW1m0AYlynj9,yes,question not found - skip add tag,effected
8infcLAFU0zE08pCY5FX,no,no,not-effected
GaiAKi1TB36iWRR83HqG,yes,question not found - skip add tag,effected
090qdr6ZArvT7IZuCiAn,no,no,not-effected
kyktVo7ouvRhAUzp7n54,no,no,not-effected
VMmIB24SHW9UwZ1MAEAu,no,no,not-effected
3ZLwiwzG0xKJoZE3wU4o,no,no,not-effected
sfSZC8qxn87GBwdlCRDy,no,no,not-effected
7mnrL45QP1e79k6VMxBX,no,no,not-effected
CBUS7HuqIHM874LqF1fy,no,no,not-effected
PXrUwOH50Mt8c0L1J1hL,yes,question not found - skip add tag,effected
tNZaKBiena6Qx2FXn8Z4,no,no,not-effected
8wnDHxaJ1c8K8hmZvBdw,no,no,not-effected
5O3uGvt6Ov7fbn68UpfQ,no,no,not-effected
zLDiu7amzSLswPwEIqg5,no,no,not-effected
n8CnLZOV8HDv9U9UW9Oc,yes,question not found - skip add tag,effected
qVszC4G2CGiY0Ham9d4C,yes,question not found - skip add tag,effected
hhdXHqJ2eJmmbZx7ISwl,no,no,not-effected
yWjUKHOLH5vF2ojkJhuK,yes,question not found - skip add tag,effected
HD1pIzaDYwuVLbXLiw1g,yes,question not found - skip add tag,effected
n2JomfyZtbRFEHPRZ594,no,no,not-effected
zNRT6tM7nvkpcOqQjFAY,no,no,not-effected
OO6RF8fCKuyjsEekwiQd,yes,question not found - skip add tag,effected
RTuq8DkwiF5MWRsvFPrw,yes,question not found - skip add tag,effected
Pi12h0Q4So7Psna6RIpp,yes,question not found - skip add tag,effected
h1iVRO6xjmE28I8sLdDS,yes,question not found - skip add tag,effected
rB9iQ0cmTMZz0nXYVz4p,yes,question not found - skip add tag,effected
s7L0zfQ46zcxoMMvUq2I,yes,question not found - skip add tag,effected
NwDVnPoZlnHw8txQ9ush,no,no,not-effected
Aq14DHfg3x4mZrsurGwh,no,no,not-effected
Ox8xjeqXUHx1IfJKNjEQ,yes,question not found - skip add tag,effected
v3apxzjbR3uOdGv34kz3,no,no,not-effected
cmSbyNd0ePn0vi6I4QK8,no,no,not-effected
JHIu2AZ89J29IcKYS0ON,no,no,not-effected
19Nv1yjt5M6I79nxAj7V,no,no,not-effected
bJ9LA6e13BffmrwBddDb,no,no,not-effected
2eVDhz56BOPDmsULCTTI,yes,question found but answer not found - add tag,not-effected
BZMKj4OCtY6HXV0aM9nD,yes,question not found - skip add tag,effected
9kJHKY8NZoNzcDrfss1r,no,no,not-effected
0CAEAKXaR2URNjeWfC2A,no,no,not-effected
lff8HXt3hxQYOyqFhY9l,yes,question not found - skip add tag,effected
wfsMto1v6aLyNWtzAWHC,no,no,not-effected
WEPAuLkEdSS2gIC6CWdl,yes,question not found - skip add tag,effected
qkcgHk5t2FDQmCbjl9dX,yes,question not found - skip add tag,effected
nr9k6Sccr54LTdAVmyxg,no,no,not-effected
u0Ed8kyfJByLcft3zKWP,no,no,not-effected
wv1kg4pTK6FIUrJM08AI,no,no,not-effected
RwGwy4cUgmhtdup9BF13,yes,question not found - skip add tag,effected
rWEcPqvoc39TInKftJ44,no,no,not-effected
V73We8TFGmrfmOSV1Jqu,yes,question not found - skip add tag,effected
GxLEHXGBSpLWfdHdO1UE,yes,question not found - skip add tag,effected
gE5JalAWgv7nS5Y4TNmn,no,no,not-effected
IUsDw3wuTXRaHfQrlht2,no,no,not-effected
SMlIdss48eAX8YWP9vZO,yes,question not found - skip add tag,effected
Brr7iPYMY2t0FmIfCPSU,yes,question not found - skip add tag,effected
sjJPbaQO4pU7keI8JFQA,yes,question not found - skip add tag,effected
lXHJsx7djyYg4LXFsiH0,yes,question not found - skip add tag,effected
RT7pAutHx2C1yPIVsjW4,yes,question not found - skip add tag,effected
qxlMIvp0FpqgCRlzOJNX,no,no,not-effected
nZemYtgPPuUpCQr703u7,yes,question not found - skip add tag,effected
YlqJb7jYi3GIfDlYmbKm,yes,question not found - skip add tag,effected
a9BUsjTM5OlWaiyc36Eb,no,no,not-effected
J5IuL37qH9qs3EcsdQ9f,no,no,not-effected
JptaedtrO6S4YBLoThCv,yes,question not found - skip add tag,effected
5xil9umIHdirz35FJ4wf,no,no,not-effected
AHzwmp5KQIE4YaSVTj2Z,no,no,not-effected
mMeoOjjPqzYKyXn7XugB,no,no,not-effected
BqfDraBNKTFNbTyqHBOj,yes,question not found - skip add tag,effected
8Pzu4vdIDi3PD56zs69K,yes,question not found - skip add tag,effected
qNOYHpGqGr83hs976zKa,no,no,not-effected
9AVTG8gtgKSg9QHlR7mt,no,no,not-effected
8cpCPZX0nXBEgxsqlMdC,yes,question not found - skip add tag,effected
gBgdniLH7mXKhYOmHue5,yes,question not found - skip add tag,effected
2qBs9Mmmeq1DgUjRL5vW,no,no,not-effected
KcFJpsIoevedYQMvpwPa,no,no,not-effected
DJvCwXeaZBlsOLkOxprJ,yes,question not found - skip add tag,effected
iAj0yRbY6upN191JJfSo,no,no,not-effected
D9RokZJgTesv1SjV4w8e,yes,question not found - skip add tag,effected
Oc92dIo2xH2ntURNu7bm,no,no,not-effected
gHVtPc5WRpEGqpyh17sl,yes,question not found - skip add tag,effected
3vQIJ7gknKBH1l4mh6MS,yes,question not found - skip add tag,effected
Vu9hMAW0KHFr8mRsxAs5,yes,question not found - skip add tag,effected
Rt1ckOPAWxWPsVSu86EN,yes,question found but answer not found - add tag,not-effected
yOyrXexHiOi1ad71WK1r,yes,question not found - skip add tag,effected
psXCapCymp2t9IU8NkR5,no,no,not-effected
uJT0q3HudR693Q3jRhlv,yes,question not found - skip add tag,effected
emJHQRmdsaKjNhO62xMm,no,no,not-effected
Ho9lw30O3pl2CvJ1EyDq,no,no,not-effected
pKZF9PX7HM6Xj1dgJbDH,no,no,not-effected
uC8hCvqCxNMKTkxfw4BE,yes,question not found - skip add tag,effected
IWBqVJUabj2d3an1OiMz,yes,question not found - skip add tag,effected
buqhUSBTYikUXntzLtVP,yes,question not found - skip add tag,effected
TKsrQq1DmJRkePz8Qiow,no,no,not-effected
NZXdsWY0HEHGa9C7Up8M,no,no,not-effected
UCrefnI9iP8a7CQzSOLt,yes,question not found - skip add tag,effected
3AXAXaHqOvebtMuZKBKg,no,no,not-effected
EK10p4E39lQ04CuUbfIT,no,no,not-effected
iCsFFQdFWqhKB9Z7vBhU,yes,question not found - skip add tag,effected
a261FzBwv51i3hIfvbcW,no,no,not-effected
9m1Q1WQuGD6LKQXWL5On,yes,question not found - skip add tag,effected
criRWGktrUduecCQQUVM,no,no,not-effected
uZchtevLZZvHoONxcGFD,no,no,not-effected
9C1nNsIy0evckhIHvbca,yes,question not found - skip add tag,effected
xmWboF2zNPKPBTdQM5rM,yes,question not found - skip add tag,effected
LayFV9NtP2oRsZtszCK3,no,no,not-effected
EpWukRe3puOqEAoFH3Et,no,no,not-effected
z2PmFonp1DAI0OjLe34Y,no,no,not-effected
TKtcV1hBQpTCPOT7kVEo,no,no,not-effected
Q30KE7hh8JccAN5yH1Fl,no,no,not-effected
kMo42WJRQq1aErzZLVgy,yes,question not found - skip add tag,effected
LyKsTpbZkR6swkAS212m,no,no,not-effected
L2qOecnYBA6xJVEWWMjv,no,no,not-effected
RvceC3HwebGSdG8zPAHP,no,no,not-effected
2KMNUIObh7xC5zLvkjFN,yes,question not found - skip add tag,effected
GLsbvbwOW9hXSZlSogb7,yes,question not found - skip add tag,effected
NnJWOS58SZfiRkGPaTtT,yes,question not found - skip add tag,effected
m0ddqji4iCDu5eqo7ZKZ,no,no,not-effected
IS4ixbgtb0aPeE0940iE,no,no,not-effected
lPcfmzpe51VQKVFnZrWG,no,no,not-effected
IKMEVMhfGqcPdGJrYsV3,no,no,not-effected
6lqrFhq5uRzxhfiPLcU0,yes,question not found - skip add tag,effected
xJONmJ35AIcGPMfb2hog,yes,question not found - skip add tag,effected
MEBCHGiOEkHQmAgoowpv,yes,question not found - skip add tag,effected
atG0kwsAYPYoiLCZAyy7,yes,question not found - skip add tag,effected
cYgKxoJt6uVCoBHL4alt,yes,question not found - skip add tag,effected
VCmGECuksnvveRNhix19,no,no,not-effected
RHM0RB9Dh5PX48mtwkcd,no,no,not-effected
9avwp7f8ab0X3dbi4c4T,no,no,not-effected
F6KjBBwvLqQmpekpibo4,no,no,not-effected
2ak8EGO6eePtLsWXY79A,yes,question not found - skip add tag,effected
RvHGriltYZh9ClzvjIsv,yes,question not found - skip add tag,effected
lscNtXrY1XAOJ8L64Tqa,no,no,not-effected
9vgnKpfTUmyx0mAXrRj3,no,no,not-effected
0LNAio75JaDgWmh7lidq,yes,question not found - skip add tag,effected
8Tig1sjR2dty1ajZc9l2,no,no,not-effected
vT4l0p32BZawyTHhCVec,yes,question not found - skip add tag,effected
C5OescoKDOjEEDdzW6Lu,yes,question not found - skip add tag,effected
SzA0yRc9W0xkN13T4Xbj,yes,question not found - skip add tag,effected
DtmSO0wn13XBiRCczYqJ,no,no,not-effected
mLep8z2fA07VKwlIyoRM,yes,question not found - skip add tag,effected
FhNxPtzYlxoiJJHrs9Wn,yes,question not found - skip add tag,effected
CUO5BZ0CzhSVMrPp35dc,yes,question not found - skip add tag,effected
Wu44WfcUPcZm9HXekFmb,no,no,not-effected
nmD95h80oHC7nzM4kJjt,no,no,not-effected
SZfI96VfXr5m3c2iLFEO,no,no,not-effected
EZsKAq6PW1V1l5JW4rj2,yes,question not found - skip add tag,effected
UtBbRCnD386MsaSkGMEu,yes,question not found - skip add tag,effected
1dVLIuSpwq6i7Na5Zw4L,no,no,not-effected
dqJHM0PYBvdilHOXtpgi,no,no,not-effected
v7rLB31rIgv0B1PsnCuN,no,no,not-effected
0hMmBHRtMhvLmjjzOVdp,yes,question not found - skip add tag,effected
2T5Cd5eGsqlP4t1DEw1N,yes,question not found - skip add tag,effected
VByZXLtcrM7sxiYu307h,no,no,not-effected
Nj4Sga8eLxnN9ZiOdJFn,yes,question not found - skip add tag,effected
VeaPyTQd86f2e1KUMDfr,yes,question not found - skip add tag,effected
Y7BOceMZw8ingZBSHhSf,no,no,not-effected
NYF87vB7AjRMykEzBLs0,no,no,not-effected
23tSCRXE45oaE3LniTbO,no,no,not-effected
RC9QZN2dbDKnRGZkZxvq,yes,question not found - skip add tag,effected
jBfmE1ry334ZTsqX4Fe4,no,no,not-effected
v6AMTiqkYNvKs6uNCv5g,no,no,not-effected
o5gXp6r8QGAlkov6NKvi,no,no,not-effected
9vWprSyXIp8muDHVet03,no,no,not-effected
9kzTv28BRVQYw5L6lMml,yes,question not found - skip add tag,effected
FGJlPiPuvtW7GQNckure,no,no,not-effected
9qgwJ1xvf22r8ttynKTw,yes,question not found - skip add tag,effected
xPLp8GnjyqfnAIuRzGe0,no,no,not-effected
tAbpD9G8Dt5uxfE3PsCI,yes,question not found - skip add tag,effected
GrwcMVapPsSbollTLJws,yes,question not found - skip add tag,effected
nwFIFA2QzZy6olVLKUzw,yes,question not found - skip add tag,effected
n1fEdoof0kJhxGwCduau,yes,question not found - skip add tag,effected
DoF7xaNEOE7lMWyK3b1a,yes,question not found - skip add tag,effected
ULfjfq70AnoWwcqwjpPG,no,no,not-effected
ML55bfoDovI5c7tuEStj,no,no,not-effected
f44oni4VuR3qbtSmTETg,no,no,not-effected
YIbDVBBjiKTax1c6FVDp,no,no,not-effected
7zHchY78KlYNmy92VWhS,yes,question not found - skip add tag,effected
3hQPshunTM64kwLyZ5L3,no,no,not-effected
8wn4ZzJSQ4ZjelaZiR5V,yes,question not found - skip add tag,effected
1mke6WRgAIHaKYYtwUKP,yes,question not found - skip add tag,effected
VV1VVPivmlfJxHJlZi0X,yes,question not found - skip add tag,effected
CBwOMD02AgkwoLFWnYtH,yes,question not found - skip add tag,effected
tiOutWMHC175a2HDej92,yes,question not found - skip add tag,effected
gbfbVEsdFNlnOFmmIJ1D,no,no,not-effected
7zNA1GDCyxajA0mye49b,no,no,not-effected
ZW0GrBvxyGWz7Qxu7esS,yes,question not found - skip add tag,effected
U9jnP7mRjrSIyqO5XjyJ,no,no,not-effected
zE2dMNu7dJUWLUzQi9eq,no,no,not-effected
Cks1Yeda5b9g9K5RCTVR,no,no,not-effected
hi8C0d50NBpJpFrvR35l,no,no,not-effected
Rwco52HIiCTrZAOioyXZ,no,no,not-effected
6yQhPE910RhfjMbIVkVs,yes,question not found - skip add tag,effected
eGwbwwmnSYyzN4iLe8kk,no,no,not-effected
qawL8BKBhlD03DBDVqdb,yes,question not found - skip add tag,effected
sFXSbeLDqo4vZWJuWhf0,yes,question not found - skip add tag,effected
75vWS2Nxal4dRPmH8YWa,yes,question not found - skip add tag,effected
TqgEuz53AV7tkgeR58i9,yes,question not found - skip add tag,effected
KunNjBUIQZrkmcN8G5sC,yes,question not found - skip add tag,effected
veU82TWbxewZ054rf2zV,yes,question not found - skip add tag,effected
3HuwjnXfLRrhB8u1MNCT,yes,question not found - skip add tag,effected
xhPhpJQhDLtBw8BHMlcp,yes,question not found - skip add tag,effected
QkHkUlgzaS9JkvHeXO2b,yes,question not found - skip add tag,effected
glgQT4eT4e0vlLKyElQY,yes,question not found - skip add tag,effected
TdzltI8pb1iAVxkyNRKX,yes,question not found - skip add tag,effected
sCuEI7c5Om8CAKjyiMtw,yes,question not found - skip add tag,effected
LUxfzYfeUiAbZVT5YKWM,yes,question not found - skip add tag,effected
BvIygKmqiyRgRpp9sWct,yes,question not found - skip add tag,effected
8xd4qfkvTg9i9IRNAL2E,yes,question not found - skip add tag,effected
C8bvZ5L7iyl5nVjkCq4Q,yes,question not found - skip add tag,effected
G3yS8ls2H9MWvinw9Z6J,yes,question not found - skip add tag,effected
HQHfTaTo4zePx9IZ3zv3,yes,question not found - skip add tag,effected
MD9Nnm81Cj1RziuEOK1y,yes,question not found - skip add tag,effected
dtFnlcKeppRktZRUd6Wz,yes,question not found - skip add tag,effected
Y7roB1tMwMCOhepNvmcn,yes,question not found - skip add tag,effected
5XtzaLX6ziFCBky71P9S,yes,question not found - skip add tag,effected
5PNNjb06PApGMFJZglfS,yes,question not found - skip add tag,effected
fx9getcLuxYDrhtlUknM,yes,question not found - skip add tag,effected
gSQvwWyOq4zMHyXVKeqS,yes,question not found - skip add tag,effected
OmWqvKdQRP1Nj4DToD0h,yes,question not found - skip add tag,effected
hS7bFOpGqbc2LjUvJuTM,yes,question not found - skip add tag,effected
6wj0rbhiGwkOquAcXwoe,yes,question not found - skip add tag,effected
HCnJQI3nzVL16bMoIbyB,yes,question not found - skip add tag,effected
H6Zr3hcM5Fg4tFhZiysp,no,no,not-effected
mRULuOAu6BQjFUHLWg0J,yes,question not found - skip add tag,effected
cVgzcocBwlx4Nj65ayEk,yes,question not found - skip add tag,effected
KhmLibVY7QEUJBKURmk4,yes,question not found - skip add tag,effected
PLvW1iJYxQlYqBXu7s8K,yes,question not found - skip add tag,effected
f7a10eQkcioalFl5sNJo,yes,question not found - skip add tag,effected
lq5CCHZFSWH7lGt3KixO,yes,question not found - skip add tag,effected
kZ6ozjxkqYmQxunHL3eE,yes,question not found - skip add tag,effected
cICoddqQ8o8zSMYeuY0b,yes,question not found - skip add tag,effected
gjLqRYNRZZZ58afnwukA,yes,question not found - skip add tag,effected
f9jVkMTZOoMPXk3m9hB7,yes,question not found - skip add tag,effected
OYSFUPLZp9rzJrmjxrmy,yes,question not found - skip add tag,effected
8Acpcj9uOe28uQiO3piW,yes,question not found - skip add tag,effected
rNjZLjxc4u5ptf30GNaS,yes,question not found - skip add tag,effected
MQbWx17hNagPwFssYvLL,yes,question not found - skip add tag,effected
s06QiKvEcMtzksIQMnBR,yes,question not found - skip add tag,effected
yFFN16rhh7ql78Ch94ui,yes,question not found - skip add tag,effected
P9UHhYJ0iMQLAOeZKiKa,yes,question not found - skip add tag,effected
OoRJbt8RTyuh2gU1X0jr,yes,question not found - skip add tag,effected
0ZNb3uDbIle3jQe2qU35,yes,question not found - skip add tag,effected
vvwAnx2BIXLVyVt52i18,yes,question not found - skip add tag,effected
M1ZMfgwF4fyKpmvinKfo,yes,question not found - skip add tag,effected
lwi7OuYSZ3XR0VlWes2z,no,no,not-effected
9FCH6pnkTxl0ynSjUJvB,yes,question not found - skip add tag,effected
7YQqgf1SrkOJv5Xgfzd3,yes,question not found - skip add tag,effected
bQyHNTXtHOX0jZohuZyl,yes,question not found - skip add tag,effected
ZjRM4c1vUyK6wPY8LDQH,yes,question not found - skip add tag,effected
nnRemXO7NyheEHOH1rNu,yes,question not found - skip add tag,effected
MHdqMKlwhevykEJpGboW,yes,question not found - skip add tag,effected
FcjHFO6ZTOAcfLTkjIiI,yes,question not found - skip add tag,effected
8QBrPYozSJ8O513proJU,yes,question not found - skip add tag,effected
8YwALAzgitYKHcu26b27,yes,question not found - skip add tag,effected
zsIvgAwYF86DS1CW2Pij,yes,question not found - skip add tag,effected
h2rLLJ88RFXXmDC7Pj2Z,yes,question not found - skip add tag,effected
zxMwf66JH1To2EN2djMM,yes,question found but answer not found - add tag,not-effected
aTupLzq0KITHCysfIL12,yes,question not found - skip add tag,effected
ATTGWe7NRIDBZPu6OAWj,yes,question not found - skip add tag,effected
LjPqV8RCT4uBmAkT9Os9,yes,question not found - skip add tag,effected
iuWejMhxGeRUuJQIRIiK,yes,question not found - skip add tag,effected
fyCsmVjXjh9HETIhJouV,yes,question not found - skip add tag,effected
5bnNnlIBVE4LmSELcjxM,yes,question not found - skip add tag,effected
dzrSyA6vK7RWJCSeZXyX,yes,question not found - skip add tag,effected
Eqm8WBGFKvhtxaWZy2IJ,yes,question not found - skip add tag,effected
vfc2MIefgA9co2GPzgSu,yes,question not found - skip add tag,effected
pOWzm2DojzEHVujT8BNh,yes,question not found - skip add tag,effected
0Ti6JDQqXnjwGHgCZypm,yes,question not found - skip add tag,effected
dIWXLDYAVMDqvLsDR9Ka,yes,question not found - skip add tag,effected
04tQYPBHZmKrwpktaNLn,no,no,not-effected
AGjlXYSNgTSM46kB7zYk,no,no,not-effected
cO4nvjXQ18DVSbgYi5ZY,no,no,not-effected
vXpmpOGQjYg3nRLw2v6j,yes,question not found - skip add tag,effected
rHPNDKhSR2oHp22Mq6OB,yes,question not found - skip add tag,effected
V07aY7JLo0Apr2yaYtHM,no,no,not-effected
MugzJalRahrdeUV2nKSJ,no,no,not-effected
N9RYjX5IxIRw2wIku2UD,no,no,not-effected
zMkzX7r83nhM0fTQdiPk,no,no,not-effected
jrtrzOLk8an4S46tNGdg,no,no,not-effected
OEviQZA9qtWZjTMF9Ba9,yes,question not found - skip add tag,effected
5r5vYAEiN9bYz19xwyhB,no,no,not-effected
um1pJDCJqvdSygcdBBY9,yes,question not found - skip add tag,effected
nK74YuH3GL1evYAL9iGP,no,no,not-effected
KPQn6jyiCreXafOBDdgG,yes,question not found - skip add tag,effected
txT1aeinAys4jOSLfhMX,yes,question not found - skip add tag,effected
dsw6nDTXxnjSYmpdEbzm,yes,question not found - skip add tag,effected
cWKHDj5TTfFrnwucVncI,yes,question not found - skip add tag,effected
pLGN7H9DhcIHuxT00JwS,yes,question not found - skip add tag,effected
0e0o1N66oc6d6AtIEV1L,yes,question not found - skip add tag,effected
U2AQpla45hEv4iF0HlUq,yes,question not found - skip add tag,effected
fcHm6fUs5Aw8qmXysd9X,no,no,not-effected
FEC79kbyynzUOLDIEwop,no,no,not-effected
vBBJ0ejCanRr9hijqo9m,yes,question not found - skip add tag,effected
f4maZIuVO2m3mcI51AKz,yes,question not found - skip add tag,effected
chK3VtRDRoDo5fkqOKq3,yes,question not found - skip add tag,effected
3kAvAaBooGznqS1lKi5f,no,no,not-effected
tlbZIaM0TWA2T0px27hc,no,no,not-effected
mEvle8NGBlTEtAyODBku,yes,question not found - skip add tag,effected
E8g3OJlk4ZmYVAdWCb30,yes,question not found - skip add tag,effected
nBZ15G8knksMkahCi91y,no,no,not-effected
ZVnT27RdOT1RIkIpMXxd,yes,question not found - skip add tag,effected
tab90qtf5cqad2iqfaD1,no,no,not-effected
ewoF8gZnMdY99TbeZdM5,no,no,not-effected
h9ag5tjwQckhy87sesUL,yes,question not found - skip add tag,effected
UOCnFRv4Ii3OtNRKJuA4,no,no,not-effected
TUhoVknBAqnGGigFaAaL,no,no,not-effected
SQDXTmMpAXKGSc30v0ww,no,no,not-effected
p1tFCfMCerMymPiF029L,no,no,not-effected
Qq4o3chc5MUqK3TLc61f,no,no,not-effected
LhtmnLFtLczGHQh1jaAl,yes,question not found - skip add tag,effected
SqYqR6UueBHOi89Ct7z0,no,no,not-effected
FTdPJhMKFiRO1snYF40x,yes,question not found - skip add tag,effected
luVVf7Mmk77TpzX5l27w,no,no,not-effected
3v1huTc39QLoYKSxQMkd,yes,question not found - skip add tag,effected
8IR71cst56BDQnKScx3Z,yes,question not found - skip add tag,effected
td5Qe1n17SJgSbEWIiK8,no,no,not-effected
g7DZCe35x4Te3QaBY3ki,no,no,not-effected
puLPXs8dZToNOp7PhsWU,yes,question not found - skip add tag,effected
NZTGM8C6hJ1Cb9evrLU5,yes,question not found - skip add tag,effected
E6kVnrk4VU3U3YbWhtrp,yes,question not found - skip add tag,effected
Adbj9UtAgm4TS6wzfPXR,yes,question not found - skip add tag,effected
Zz6JRRiXpXSmys5aUh5W,yes,question not found - skip add tag,effected
qZnh31pjwMawiSJoYNxH,no,no,not-effected
238naOTaEFaUxPiNrlHK,yes,question not found - skip add tag,effected
lxVydagHCatWm1x192qa,yes,question not found - skip add tag,effected
RJSy5uIlPfx7NHlUZPz9,no,no,not-effected
EZkDjtEVqwYZDQ4cA2bu,no,no,not-effected
jcXpfhv3ojpzzM597XHf,yes,question not found - skip add tag,effected
RWyx55C7NXlWNdhrDLyJ,yes,question not found - skip add tag,effected
YuOFzsOWdp0i6FsL4TpG,yes,question not found - skip add tag,effected
zeO1p7mENm707ssA70LN,yes,question not found - skip add tag,effected
mD5WzXo0ogRm8saIfk3x,no,no,not-effected
QJrgBuE7YLAF4hGfXIIV,yes,question not found - skip add tag,effected
f9LanUkx3RJkhIc6KFuC,no,no,not-effected
PGFvHjZNvZ66BcwUpBIs,yes,question not found - skip add tag,effected
fSyRT9hxnxDm6NOZm71l,yes,question not found - skip add tag,effected
W5hpjibivJX8XMJHy8nB,no,no,not-effected
rnCkjceSmwkzbW2tKpcC,no,no,not-effected
TXfjoJ5ugpN56CWIgPGM,yes,question not found - skip add tag,effected
HsT0dnE4nNK3xIIzi6wt,no,no,not-effected
PXfpNHwn8rCy1fwTq1lA,no,no,not-effected
U92e2dTJL8yyEjOsWw9o,no,no,not-effected
UctOIo2iYpzZwoileTFE,yes,question not found - skip add tag,effected
smD1k6y5i52dFgPg4BmF,no,no,not-effected
Xf1LjnKSG0VEqBgZzSul,yes,question not found - skip add tag,effected
ZPwj4Fx3lRC3UVhUOWLW,yes,question not found - skip add tag,effected
g8HuXC6AtrqUNkhmSTlt,no,no,not-effected
kUCydMXiuZoelij7xPiX,no,no,not-effected
tpvaF5dpS5TBSLH7yETW,yes,question not found - skip add tag,effected
G1KtUKEvq3gpcAPffiku,yes,question not found - skip add tag,effected
CHowzhuywb0o3lST564I,yes,question not found - skip add tag,effected
b71IRAaZpEokcQRllPQB,yes,question not found - skip add tag,effected
Kme1UHqzxnRWrl7dbipg,yes,question not found - skip add tag,effected
g8xjJvsU5JJ0h95lDMD1,yes,question not found - skip add tag,effected
2n1BEdGSPjA6aeivdzCn,no,no,not-effected
to2VWim2VHFrxvVRfUbb,yes,question found but answer not found - add tag,not-effected
VLLAJVIyOmP7dKJvvi1w,no,no,not-effected
JRt0Ih51oqUiNrZCtpuL,yes,question not found - skip add tag,effected
9ZhAEnDKFtG01hqtbAw2,yes,question not found - skip add tag,effected
jeFTFW88JR6HORDsTPRP,yes,question not found - skip add tag,effected
SXcwiaQ5aypkA3oGpXyf,no,no,not-effected
lzdzhuqxVMuCMHFe8z6I,no,no,not-effected
s05beWDYnaS8i7KmD4tJ,no,no,not-effected
869hHfdP7dc9JJf32y7B,yes,question not found - skip add tag,effected
